32535
31179
30772
26856
23436
28177
23268
28912
32077
27398
32221
35780
29544
30068
33958
31921
23629
32440
26801
32439
25206
24741
27181
21599
30891
26860
28225
31584
28693
29096
22561
31773
27337
35258
32716
11502
28720
27296
28364
36077
29658
31579
32636
31063
21757
33974
25417
33333
25579
30829
